Title,Price,Area,Rooms,Address,Owner Type,Owner Name,URL,Class
იყიდება 4 ოთახიანი ბინა ვაშლიჯვარში,109000 $,109 m²,4.0,ვალენტინ თოფურიძის ქუჩა 29,physical,ზურა,https://www.myhome.ge/pr/20589913/iyideba-4-otaxiani-bina-vashlijvarshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,180000 $,112 m²,3.0,შარტავას ქ. ,physical,თეა,https://www.myhome.ge/pr/18345994/iyideba-3-otaxiani-bina-saburtaloze/,SUPER_VIP
იყიდება 1 ოთახიანი ბინა ვაშლიჯვარში,40000 $,32.17 m²,1.0,ბროწეულის ქ. 25,physical,ეკატერინე,https://www.myhome.ge/pr/20479695/iyideba-1-otaxiani-bina-vashlijvarshi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,113000 $,51 m²,2.0,შ. ნუცუბიძის ქ. 125,agent,თეო,https://www.myhome.ge/pr/20542499/iyideba-2-otaxiani-bina-saburtaloze/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,86000 $,75.7 m²,3.0,მირიან მეფის ქ. 109ა,developer,შორენა,https://www.myhome.ge/pr/20647667/iyideba-3-otaxiani-bina-did-dighomshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,130000 $,70 m²,3.0,ნატახტარის ქუჩა 20,agent,თეო,https://www.myhome.ge/pr/19274871/iyideba-3-otaxiani-bina-saburtaloze/,SUPER_VIP
იყიდება 4 ოთახიანი ბინა ვაკეში,330600 $,114 m²,4.0,ილია ჭავჭავაძის გამზირი ,agent,დენისი,https://www.myhome.ge/pr/15867834/iyideba-4-otaxiani-bina-vakeshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა ნაძალადევში,133000 $,100 m²,3.0,დადიანის ქ. 33,physical,ნინო,https://www.myhome.ge/pr/20536820/iyideba-3-otaxiani-bina-nadzaladevshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა დიღომი 1-9-ში,123900 $,93.38 m²,3.0,ბობ უოლშის ქუჩა 34,physical,Iryna,https://www.myhome.ge/pr/19328002/iyideba-3-otaxiani-bina-dighomi-1-9-shi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა აბანოთუბანში,235000 $,120 m²,3.0,ყავლაშვილის ქუჩა 4,physical,თამუნა,https://www.myhome.ge/pr/18164990/iyideba-3-otaxiani-bina-abanotubanshi/,SUPER_VIP
იყიდება 1 ოთახიანი ბინა ვერაზე,114000 $,43 m²,1.0,ტატიშვილი ერეკლეს ქ 16,physical,Evgeniy,https://www.myhome.ge/pr/20435820/iyideba-1-otaxiani-bina-veraze/,SUPER_VIP
იყიდება 1 ოთახიანი ბინა ისანში,42500 $,50 m²,1.0,ბერი გაბრიელ სალოსის გამზ. 181ა,physical,გიორგი,https://www.myhome.ge/pr/20247854/iyideba-1-otaxiani-bina-isanshi/,SUPER_VIP
იყიდება 4 ოთახიანი ბინა ნუცუბიძის ფერდობზე,193000 $,108.5 m²,4.0,პ. დათუაშვილის ქ. 7,physical,მამუკა,https://www.myhome.ge/pr/20644639/iyideba-4-otaxiani-bina-nutsubidzis-ferdobze/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,63500 $,48.59 m²,2.0,არჩილ მეფის ქ. ,physical,თემური,https://www.myhome.ge/pr/18761255/iyideba-2-otaxiani-bina-did-dighomshi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,90000 $,69 m²,2.0,პეკინის შესახვევი 4,physical,ნიკოლოზ,https://www.myhome.ge/pr/20643738/iyideba-2-otaxiani-bina-saburtaloze/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა ავლაბარში,77000 $,70 m²,2.0,საინგილოს ქუჩა 49,physical,გიორგი,https://www.myhome.ge/pr/20646958/iyideba-2-otaxiani-bina-avlabarshi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა დიდუბეში,80000 $,39.9 m²,2.0,მირცხულავას ქუჩა ,physical,ნატო,https://www.myhome.ge/pr/20495365/iyideba-2-otaxiani-bina-didubeshi/,SUPER_VIP
იყიდება 1 ოთახიანი ბინა საბურთალოზე,108000 $,60 m²,1.0,პავლე ასლანიდის ქუჩა ,physical,გიორგი,https://www.myhome.ge/pr/19319409/iyideba-1-otaxiani-bina-saburtaloze/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,66000 $,53 m²,2.0,აღმაშენებლის ხეივანი 138,physical,natia,https://www.myhome.ge/pr/20270627/iyideba-2-otaxiani-bina-did-dighomshi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა ვაკეში,155000 $,46 m²,2.0,ავალიშვილი ზ. ქ. ,physical,მერაბი,https://www.myhome.ge/pr/20643196/iyideba-2-otaxiani-bina-vakeshi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,110000 $,45.7 m²,2.0,გაზაფხულის ქ. ,physical,ნიკა,https://www.myhome.ge/pr/19514299/iyideba-2-otaxiani-bina-saburtaloze/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,99000 $,60 m²,2.0,ქავთარაძის ქ. 22დ,physical,კოტე,https://www.myhome.ge/pr/20636692/iyideba-2-otaxiani-bina-saburtaloze/,SUPER_VIP
იყიდება 4 ოთახიანი ბინა დიდ დიღომში,110000 $,110 m²,4.0,პ. იბერის ქ. ,physical,ალეკო,https://www.myhome.ge/pr/20542976/iyideba-4-otaxiani-bina-did-dighomshi/,SUPER_VIP
იყიდება 4 ოთახიანი ბინა ვაკეში,364500 $,135 m²,4.0,მიხეილ თამარაშვილის ქუჩა ,physical,ნინო,https://www.myhome.ge/pr/20232547/iyideba-4-otaxiani-bina-vakeshi/,SUPER_VIP
იყიდება 4 ოთახიანი ბინა ავლაბარში,225040 $,97 m²,4.0,ბოჭორმის ქუჩა 18,physical,გიორგი,https://www.myhome.ge/pr/20019970/iyideba-4-otaxiani-bina-avlabarshi/,SUPER_VIP
იყიდება 4 ოთახიანი ბინა ვაკეში,159000 $,100 m²,4.0,ფალიაშვილი ზ. ქ. 53,physical,ირაკლი,https://www.myhome.ge/pr/20489131/iyideba-4-otaxiani-bina-vakeshi/,SUPER_VIP
იყიდება 5 ოთახიანი ბინა ვაკეში,295000 $,160 m²,5.0,ყიფშიძე ნ. ქ. 3ბ,physical,თემური,https://www.myhome.ge/pr/20121944/iyideba-5-otaxiani-bina-vakeshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,120086.42 $,86.39 m²,3.0,ვაჟა-ფშაველას გამზირი 50,physical,keti,https://www.myhome.ge/pr/20442747/iyideba-3-otaxiani-bina-saburtaloze/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა ნაძალადევში,83000 $,43 m²,2.0,ც.დადიანი 63,physical,ირმა,https://www.myhome.ge/pr/20176981/iyideba-2-otaxiani-bina-nadzaladevshi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა კრწანისში,165000 $,62 m²,2.0,კრწანისის ქ. 49,physical,სანდრო,https://www.myhome.ge/pr/20373139/iyideba-2-otaxiani-bina-krwanisshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა ვაკეში,350000 $,180 m²,3.0,ილია ჭავჭავაძის გამზირი 35ა,physical,გიორგი,https://www.myhome.ge/pr/18456224/iyideba-3-otaxiani-bina-vakeshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა დიდუბეში,150000 $,60 m²,3.0,სტანისლავსკის ქუჩა 1ბ,physical,ზურა,https://www.myhome.ge/pr/20601992/iyideba-3-otaxiani-bina-didubeshi/,SUPER_VIP
იყიდება 5 ოთახიანი ბინა დიდ დიღომში,87990 $,83.8 m²,5.0,ბაგრატ III ქუჩა 25,physical,ბექა,https://www.myhome.ge/pr/20599562/iyideba-5-otaxiani-bina-did-dighomshi/,SUPER_VIP
იყიდება 1 ოთახიანი ბინა დიღომი 1-9-ში,40400 $,36 m²,1.0,ბობ უოლშის ქუჩა 40,physical,Giorgi,https://www.myhome.ge/pr/20219713/iyideba-1-otaxiani-bina-dighomi-1-9-shi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,77500 $,53.3 m²,2.0,ფარნავაზ მეფის გამზ. 26a,physical,Daviti,https://www.myhome.ge/pr/20592465/iyideba-2-otaxiani-bina-did-dighomshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა ვაშლიჯვარში,78000 $,78 m²,3.0,არზაყან ემუხვარის ქ. 12,developer,ქეთი,https://www.myhome.ge/pr/19690631/iyideba-3-otaxiani-bina-vashlijvarshi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა ვაკეში,189000 $,70 m²,2.0,მიხეილ თამარაშვილის ქუჩა ,physical,ნუცა,https://www.myhome.ge/pr/20585432/iyideba-2-otaxiani-bina-vakeshi/,SUPER_VIP
იყიდება 4 ოთახიანი ბინა კრწანისში,294000 $,168 m²,4.0,კრწანისის ქ 6,developer,მილენიო,https://www.myhome.ge/pr/19285879/iyideba-4-otaxiani-bina-krwanisshi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა გლდანში,85000 $,73 m²,2.0,გლდანი - VI მ/რ ,physical,Lado,https://www.myhome.ge/pr/20362352/iyideba-2-otaxiani-bina-gldanshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა კრწანისში,174960 $,97.2 m²,3.0,კრწანისის ქ 6,developer,მილენიო,https://www.myhome.ge/pr/20592132/iyideba-3-otaxiani-bina-krwanisshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა კრწანისში,149580 $,83.1 m²,3.0,კრწანისის ქ 6,developer,მილენიო,https://www.myhome.ge/pr/20591925/iyideba-3-otaxiani-bina-krwanisshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა სან. ზონაში,95000 $,70 m²,3.0,გუდამაყრის ქ. ,physical,ქეთი,https://www.myhome.ge/pr/20586626/iyideba-3-otaxiani-bina-san-zonashi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა დიდუბეში,112000 $,77 m²,3.0,წერეთლის გამზ. 50,physical,მარი,https://www.myhome.ge/pr/20589086/iyideba-3-otaxiani-bina-didubeshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა კრწანისში,169020 $,93.9 m²,3.0,კრწანისის ქ 6,developer,მილენიო,https://www.myhome.ge/pr/20592019/iyideba-3-otaxiani-bina-krwanisshi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა ნაძალადევში,65000 $,49.95 m²,2.0,ჭყონდიდელის ქუჩა ,physical,ALEX,https://www.myhome.ge/pr/19401397/iyideba-2-otaxiani-bina-nadzaladevshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა ჩუღურეთში,165000 $,87.4 m²,3.0,"ჩუბინაშვილის ქუჩა #13-81, 18-66 68",physical,მაია,https://www.myhome.ge/pr/20590027/iyideba-3-otaxiani-bina-chughuretshi/,SUPER_VIP
იყიდება 7 ოთახიანი ბინა კრწანისში,1700000 $,730 m²,8.0,გრიგოლ ვოლსკის N7,developer,გიორგი,https://www.myhome.ge/pr/10440297/iyideba-7-otaxiani-bina-krwanisshi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,192000 $,60 m²,2.0,მიხეილ თამარაშვილის ქუჩა ,physical,ხათუნა,https://www.myhome.ge/pr/20576652/iyideba-2-otaxiani-bina-saburtaloze/,SUPER_VIP
იყიდება 1 ოთახიანი ბინა კრწანისში,56000 $,22 m²,1.0,გრ. ვოლსკის ქ. 7,developer,ოფისი,https://www.myhome.ge/pr/17222416/iyideba-1-otaxiani-bina-krwanisshi/,SUPER_VIP
იყიდება 4 ოთახიანი ბინა ვერაზე,730000 $,200 m²,4.0,რჩეულიშვილი გურამის დაღმ 11,physical,თათუკა,https://www.myhome.ge/pr/20475340/iyideba-4-otaxiani-bina-veraze/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა ისანში,130000 $,62.5 m²,2.0,ნავთლუღის ქ. 10,physical,ვაგიფ,https://www.myhome.ge/pr/20529711/iyideba-2-otaxiani-bina-isanshi/,SUPER_VIP
იყიდება 4 ოთახიანი ბინა საბურთალოზე,528000 $,160 m²,4.0,უნივერსიტეტის ქ. 24,physical,Nina,https://www.myhome.ge/pr/20387088/iyideba-4-otaxiani-bina-saburtaloze/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა ვაკეში,337875 $,132.5 m²,3.0,ილია ჭავჭავაძის გამზირი 11,physical,ლელა,https://www.myhome.ge/pr/20165249/iyideba-3-otaxiani-bina-vakeshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა ორთაჭალაში,93500 $,85 m²,3.0,ვ. გორგასალის ქ. 105,physical,ზაქრო,https://www.myhome.ge/pr/20174346/iyideba-3-otaxiani-bina-ortachalashi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა ავლაბარში,105000 $,52 m²,2.0,ბოჭორმის ქუჩა 37,physical,მამუკა,https://www.myhome.ge/pr/20212830/iyideba-2-otaxiani-bina-avlabarshi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა ვაზისუბანში,59325 $,56.5 m²,2.0,დავითაიას ქუჩა 16,developer,ქეთი,https://www.myhome.ge/pr/15612715/iyideba-2-otaxiani-bina-vazisubanshi/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა ორთაჭალაში,130000 $,35 m²,2.0,ბ. კალანდაძის ქ. 7,developer,Solar Energy Hotel Group,https://www.myhome.ge/pr/19457581/iyideba-2-otaxiani-bina-ortachalashi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა ვაზისუბანში,84000 $,80 m²,3.0,დავითაიას ქუჩა 16,developer,ქეთი,https://www.myhome.ge/pr/15612759/iyideba-3-otaxiani-bina-vazisubanshi/,SUPER_VIP
იყიდება 4 ოთახიანი ბინა მუხიანში,75000 $,105 m²,4.0,გაბაშვილი რ. ქ. ,agent,ლაზარე,https://www.myhome.ge/pr/20450595/iyideba-4-otaxiani-bina-muxianshi/,SUPER_VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,113000 $,104.7 m²,3.0,"ჯიქია ვლადიმერის ქუჩა, გას. ",developer,ალექსანდრე,https://www.myhome.ge/pr/15017613/iyideba-3-otaxiani-bina-saburtaloze/,SUPER_VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,83000 $,60.9 m²,2.0,"ჯიქია ვლადიმერის ქუჩა, გას. ",developer,ალექსანდრე,https://www.myhome.ge/pr/15017420/iyideba-2-otaxiani-bina-saburtaloze/,SUPER_VIP
